time,message
1/31/2017 1:09,"Thank you so very much for taking a stand on the MuslimBan and doing the right thing by our refugees. I am not working right now due to a leg injury back in November, but once I am I will be at my local Starbucks every chance I get! You're a fantastic company and I love you for this. I will NOT BoycottStarbucks!"
1/31/2017 1:08,"I am a daily Starbucks customer, and tomorrow will walk in with even a more happy heart, knowing of today's comittment by the company to hire 10,000 refugees world wide. This following their comittment previously to hire American veterans. A company I am proud to support."
1/31/2017 1:08,Hire Americans first before playing nice with the rest of the world. i'm not coming back for coffee.
1/31/2017 1:08,Won't support a company that rather give jobs to immigrants when so many Americans including veterans need jobs !! No more visits to Starbucks!!
1/31/2017 1:07,CEO just made me a lifetime customer!
1/31/2017 1:07,Bye Starbucks.  Good coffee but not worth your anti-American Rheteric.Enjoy yur losses..
1/31/2017 1:07,"Dear Starbucks,
Thank you for supporting the values that make this country a welcoming and inclusive place with your plan to hire refugees.  Please don't back away from this plan...it will not only be a good business decision but a front and center way to show that people are people are people...no matter what, and that love is always better than hate!"
1/31/2017 1:06,I'm  done with Starbucks...they are going to hire 10000 imigrants in the next 5 years.
1/31/2017 1:06,"I received a Starbucks GC as a gift. Since I decided to boycott Starbucks for your getting involved with politics, I would like to return it. I tried to return it today but I was asked for a receipt. Will you make it easier for people to return your GC? Please don't tell me to get a receipt from the person who gave me the card. Thanks."
1/31/2017 1:06,I will no longer be a customer of Starbucks.  Good Bye!
1/31/2017 1:05,LoveStarbucks
1/31/2017 1:05,"Just dropping by to say that I'm disgusted that you're pledging to hire immigrants over citizens. There's veterans, there's college students, there's the homeless. But no, of course not. I'm done with your business."
1/31/2017 1:02,Why not hire 10k American veterans?
1/31/2017 1:01,LOVE my Starbucks and will NOT boycott it!
1/31/2017 1:01,"How about you hire 10,000 Vets instead!"
1/31/2017 1:01,why would you ruin your business by getting involved in politics?? starbucks CEO sure isn't the brightest bulb in the pack. glad i like Dunkin and Wawa!
1/31/2017 1:00,"Why not hire veterans, displaced homemakers & struggling students?"
1/31/2017 0:59,"Thank you for standing up to hate. Now, if you'd only have gingerbread lattes year-round."
1/31/2017 0:59,Go STARBUCKS. I'm 1000% behind you..Skinny Latte with lots of foam..
1/31/2017 0:59,Thank you for helping others!
1/31/2017 0:58,How about hiring 10k  homeless vets instead?  donewithstarbucks
1/31/2017 0:58,All respect to Starbucks for standing with immigrants and refugees.  This is how to keep America great.
1/31/2017 0:58,Helping fleeing veterans is something Christ would do. Christian conservatives can't allow Starbucks to follow Jesus' teachings. BoycottBeatitudes Murica hashtag
1/31/2017 0:57,"Thank you Starbucks!!! You just saved me $400 a month! No more Starbucks for me 

boycottstarbucks"
1/31/2017 0:57,Sell Great coffee stay out of politics. Now my family is forced to BOYCOTT.  SUCKS
1/31/2017 0:56,"I'm all for hiring those in need of jobs...but refugees?  I have always continued my support of Starbucks regardless of different political views but I can no longer do so.

With the plethora of American's in need of jobs, you chose to make a move that will seem redeeming and heroic in the eyes of liberals. When in reality, all you did was abandon citizens in need of a job to profit with the corporate breaks you'll get for hiring refugees at sub par pay.

Congratulations Starbucks...you can find someone else to maintain 8+ years of gold card status. I'm deleting my account and will be going elsewhere, like my friends have been urging me to do for years."
1/31/2017 0:56,Unliked! Unprofessional bad timing and Dunkin is better anyway
1/31/2017 0:56,"Hire our vets, our homeless our native AMERICANS first! You're a disgrace!!!!"
1/31/2017 0:55,"You don't support our elected president, I no longer support you! FinishedWithStarbucks Done"
1/31/2017 0:54,"Well, since you decided to hire refugees and possible terrorists in the countries that you have stores instead of the rightful citizens of those countries. My wife and I who have been 30 year customers of your company, have ceased doing business at your stores/products in protest of your stupid decision. We will be encouraging all our friends to do the same. Rational companies that have international ties, don't do what you are doing, to their host countries."
1/31/2017 0:54,"Yum! Just reloaded my card, and headed over to Starbucks for their new smoked butterscotch latte. I am taking refuge in its deliciousness, which I can only describe as 10,000 times more tasty than I originally expected!"
1/31/2017 0:53,"A huge thank you for your position. What goes around comes around...i will be your regular client for now on..i will pass the word and even when you have all these ignorant people, full of hatred and incapable of compassion, you will gain a lot more clients than the ones they are boycotting you. We are more, and when you stick with love , love comes back. Thanks again.."
1/31/2017 0:53,"I will continue to buy my coffee at Starbucks. I am not going to let ignorance perceive the mission of the American dream.. those who want to work will work, regardless of race. Continue the good work and the possibility to prosper."
1/31/2017 0:53,"Thank you for supporting refugees. As an immigrant and now citizen, I very much appreciate your support."
1/31/2017 0:52,HEY STARBUCKS-why don't you hire vets instead of illegal terrorists??? AND STOP LYING ABOUT IT!
1/31/2017 0:52,"Thank you Starbucks for not being afraid to do the right thing,( and also for having the best cappuccino Ì†ΩÌ∏É)."
1/31/2017 0:51,Shire the USA vets !!!!
1/31/2017 0:50,So you would hire immigrants over veterans? Well then....I will drink Dunkin over Starbucks!!! Idiots!
1/31/2017 0:49,You should be hiring people in our country. I'll never purchase your products again.
1/31/2017 0:49,Are you out of your mind? Your are about to loose a lot of business in America for some crazy decision your making. Make sure they are legle and paying taxes.
1/31/2017 0:48,I thank you for speaking up on the MuslimBan. I will continue to purchase Starbucks and perhaps even more frequently.
1/31/2017 0:48,"No more Starbucks for us.  Pete's coffee now has our undivided attention.  You are a business, and your political decision has consequences.  Our coffee business will be directed to those companies that choose to refrain form politics.  Your business plan should only focus on business."
1/31/2017 0:46,"Conservatives only care about homeless veterans when they can use them as a bargaining chip against accepting war-weary refugees fleeing violence and oppression, because helping the least of these is something Christ might do."
1/31/2017 0:46,I've consumed my last Starbucks coffee. It's a disgrace putting refugees before American citizens. I'm telling everyone I can to boycottstarbucks
1/31/2017 0:46,Why don't you hire veterans!
1/31/2017 0:43,Starbucks is run by traitors. BoytcottStarbucks
1/31/2017 0:42,"So you won't hire our unemployed and help our veterans, but you will hire refuges before Americans! I'm done with you Starbucks."
1/31/2017 0:41,"Since good for nothing refugees Trump Americans
I've bought my last Starbucks.
Entirely too many natural born Americans with out jobs and your company wants to punch them in the face"
1/31/2017 0:41,Congrats Starbucks!!  We love you
1/31/2017 0:41,"I don't know why you as a company think people want your personal views on politics/religion. Why don't you just shut up and serve coffee and stop trying to be the hero when all you do is piss off so many of your customers? Very sad you'd pick to hire refugees over American citizens. If you were to say you were hiring 10,000 jews, that would be discrimination, would it not? How about 10,000 white people? 10,000 atheists? Obviously you are a 2 faced company. Oh well I've been wanting to try Dunkin for a while anyways, I hear they are better, and less expensive :)"
1/31/2017 0:40,Thank you for pledging to employ refugees. I will enjoying my Starbucks coffee even more knowing your company is committed to extending compassion to these members of our community.
1/31/2017 0:40,I didn't get my 80 bonus points for getting 2 lattes.
1/31/2017 0:40,Starbucks has heart by standing up for human rights and dignity. I will gladly get my coffee here everyday.
